Room ID,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates
25643385,186844719,Chaoyang,Entire home/apt,398,1,1,6/11/2018,0.06,11,361,9/23/2019,Beijing,China,"39.9133845284, 116.52515269"
25847733,13869631,Chaoyang,Private room,347,1,36,3/16/2019,2.38,5,265,9/23/2019,Beijing,China,"39.9371472591, 116.455818668"
25852096,194231649,Chaoyang,Private room,277,1,0,,,1,0,9/23/2019,Beijing,China,"39.9246805088, 116.446081302"
25953637,41966800,Chaoyang,Private room,206,6,9,2/6/2019,0.66,6,261,9/23/2019,Beijing,China,"39.9591190502, 116.43164151"
26260875,188062478,Chaoyang,Entire home/apt,683,1,1,9/6/2018,0.08,2,358,9/23/2019,Beijing,China,"39.9552743159, 116.4961729"
26310712,194016414,Chaoyang,Private room,256,1,0,,,15,364,9/23/2019,Beijing,China,"39.8980025793, 116.495772428"
26385795,33607451,Chaoyang,Entire home/apt,2943,2,2,8/5/2018,0.14,1,0,9/23/2019,Beijing,China,"40.0148524398, 116.471478229"
26437182,189874617,Chaoyang,Entire home/apt,661,1,6,2/7/2019,0.41,11,89,9/23/2019,Beijing,China,"39.9870449092, 116.480588693"
26539364,186844719,Chaoyang,Entire home/apt,590,1,8,5/16/2019,0.54,11,359,9/23/2019,Beijing,China,"39.9132976373, 116.51867632"
26544033,198959194,Chaoyang,Entire home/apt,526,1,1,7/20/2018,0.07,4,365,9/23/2019,Beijing,China,"39.871376403, 116.45071597"
26758328,126720535,Chaoyang,Private room,269,1,0,,,1,0,9/23/2019,Beijing,China,"39.9310690922, 116.597769227"
26770099,126750906,Chaoyang,Entire home/apt,519,1,44,9/8/2019,3.11,10,354,9/23/2019,Beijing,China,"39.9013476804, 116.468375461"
26785632,113800544,Chaoyang,Entire home/apt,519,1,22,6/30/2019,1.5,1,87,9/23/2019,Beijing,China,"39.9935210885, 116.452583157"
26791770,183229384,Chaoyang,Entire home/apt,590,1,41,9/9/2019,2.82,19,141,9/23/2019,Beijing,China,"39.9943147786, 116.41093112"
26852762,162737493,Chaoyang,Entire home/apt,469,1,2,2/3/2019,0.15,25,243,9/23/2019,Beijing,China,"39.9202851111, 116.573526426"
26878646,201058126,Chaoyang,Private room,164,1,49,9/22/2019,3.42,3,357,9/23/2019,Beijing,China,"40.0426077696, 116.59264741"
26966003,202910062,Chaoyang,Entire home/apt,647,1,2,8/24/2019,1.58,1,88,9/23/2019,Beijing,China,"39.9818696137, 116.41430171"
27010227,203222407,Chaoyang,Entire home/apt,370,1,0,,,4,297,9/23/2019,Beijing,China,"39.860191031, 116.563219234"
27153720,180052041,Chaoyang,Private room,256,1,12,6/29/2019,0.86,12,66,9/23/2019,Beijing,China,"39.912515204, 116.558789544"
27442779,206805232,Chaoyang,Entire home/apt,199,1,1,3/24/2019,0.16,1,327,9/23/2019,Beijing,China,"39.9987284195, 116.50187311"
27510616,186604107,Chaoyang,Private room,199,1,17,7/14/2019,1.24,21,91,9/23/2019,Beijing,China,"39.8891963881, 116.464890902"
27517998,148038861,Chaoyang,Private room,249,1,54,9/14/2019,3.93,3,16,9/23/2019,Beijing,China,"39.9332299244, 116.439846506"
27787256,184309978,Chaoyang,Entire home/apt,498,1,1,9/23/2018,0.08,18,361,9/23/2019,Beijing,China,"39.9165835344, 116.524079157"
27839759,182885644,Chaoyang,Shared room,78,5,3,5/26/2019,0.43,18,85,9/23/2019,Beijing,China,"39.9208481984, 116.514976623"
27846248,182885644,Chaoyang,Shared room,128,2,2,10/7/2018,0.16,18,0,9/23/2019,Beijing,China,"39.9216902122, 116.516391371"
27854057,29719851,Chaoyang,Entire home/apt,398,1,6,6/28/2019,0.46,25,97,9/23/2019,Beijing,China,"39.9901113656, 116.408147027"
27899472,182885644,Chaoyang,Entire home/apt,1276,1,0,,,18,0,9/23/2019,Beijing,China,"39.9213375681, 116.51712364"
27935832,100378253,Chaoyang,Entire home/apt,796,1,6,9/4/2019,0.57,14,359,9/23/2019,Beijing,China,"39.9715437709, 116.481267026"
28012595,201991236,Chaoyang,Entire home/apt,889,1,0,,,3,327,9/23/2019,Beijing,China,"39.9181319801, 116.433622111"
28017209,211440329,Chaoyang,Entire home/apt,875,1,1,9/23/2018,0.08,3,351,9/23/2019,Beijing,China,"39.9061071368, 116.444459173"
28045855,31280856,Chaoyang,Private room,398,1,1,11/4/2018,0.09,37,358,9/23/2019,Beijing,China,"40.010425973, 116.467229598"
28112174,212361519,Chaoyang,Private room,256,1,0,,,1,363,9/23/2019,Beijing,China,"40.0163503596, 116.433692851"
28237894,213274080,Chaoyang,Entire home/apt,391,1,16,8/4/2019,1.35,7,352,9/23/2019,Beijing,China,"39.990537529, 116.476080531"
28262617,171407989,Chaoyang,Entire home/apt,555,30,28,8/9/2019,2.23,7,365,9/23/2019,Beijing,China,"39.912852539, 116.430381277"
28322548,213459984,Chaoyang,Entire home/apt,697,1,6,11/10/2018,0.48,4,169,9/23/2019,Beijing,China,"39.8975520364, 116.45851567"
28395664,157458226,Chaoyang,Private room,284,1,5,5/2/2019,0.4,5,13,9/23/2019,Beijing,China,"39.9671320667, 116.417151276"
28412356,174882692,Chaoyang,Entire home/apt,427,1,1,10/2/2018,0.08,10,346,9/23/2019,Beijing,China,"39.9041227065, 116.503010767"
28503581,203908853,Chaoyang,Entire home/apt,1685,1,1,10/3/2018,0.08,11,365,9/23/2019,Beijing,China,"39.8695337429, 116.446605176"
28557967,182885644,Chaoyang,Shared room,128,1,0,,,18,0,9/23/2019,Beijing,China,"39.9222052246, 116.51548046"
28565224,203269604,Chaoyang,Entire home/apt,590,1,11,8/26/2019,0.92,1,82,9/23/2019,Beijing,China,"39.9352040501, 116.451395136"
28572094,21368153,Chaoyang,Entire home/apt,398,1,67,9/7/2019,5.48,8,60,9/23/2019,Beijing,China,"39.987337785, 116.471892321"
28673652,2170333,Chaoyang,Entire home/apt,498,4,6,7/31/2019,0.51,1,140,9/23/2019,Beijing,China,"40.0237873993, 116.520256268"
28798216,173008334,Chaoyang,Entire home/apt,589,1,3,4/15/2019,0.37,7,365,9/23/2019,Beijing,China,"39.918511725, 116.444047729"
28800665,215121854,Chaoyang,Entire home/apt,397,1,1,10/7/2018,0.09,1,0,9/23/2019,Beijing,China,"39.9226467971, 116.517557743"
28847751,144245210,Chaoyang,Private room,185,1,3,8/31/2019,0.26,1,89,9/23/2019,Beijing,China,"40.0030305546, 116.411026474"
28859918,81426023,Chaoyang,Entire home/apt,597,1,41,9/22/2019,3.47,1,154,9/23/2019,Beijing,China,"39.9091885914, 116.513718213"
28860131,216789903,Chaoyang,Entire home/apt,681,1,0,,,2,0,9/23/2019,Beijing,China,"39.9572000937, 116.495193319"
28885292,134377288,Chaoyang,Shared room,92,1,12,7/28/2019,1.01,3,327,9/23/2019,Beijing,China,"39.8937813624, 116.459260387"
28921894,50399186,Chaoyang,Shared room,85,1,12,8/30/2019,2.9,7,356,9/23/2019,Beijing,China,"39.9662321651, 116.414220784"
28954058,152825926,Chaoyang,Entire home/apt,370,1,24,9/1/2019,2.12,13,65,9/23/2019,Beijing,China,"40.003450154, 116.418545076"
28955156,212758658,Chaoyang,Entire home/apt,220,1,1,10/28/2018,0.09,3,0,9/23/2019,Beijing,China,"39.9045412864, 116.551293699"
29019502,214568114,Chaoyang,Entire home/apt,427,1,7,8/25/2019,0.63,7,85,9/23/2019,Beijing,China,"39.8970215404, 116.506091575"
29115213,159279291,Chaoyang,Private room,299,2,1,8/18/2019,0.79,3,361,9/23/2019,Beijing,China,"39.9874592265, 116.483027844"
29132113,173744186,Chaoyang,Entire home/apt,796,1,8,8/21/2019,0.79,5,251,9/23/2019,Beijing,China,"39.9864586823, 116.431802788"
29132425,173744186,Chaoyang,Entire home/apt,398,1,8,8/25/2019,1.46,5,361,9/23/2019,Beijing,China,"39.9967413792, 116.417821595"
29198726,219585060,Chaoyang,Entire home/apt,356,3,44,9/6/2019,4.06,10,245,9/23/2019,Beijing,China,"39.9343940352, 116.441806415"
29221571,220162333,Chaoyang,Entire home/apt,377,1,0,,,4,352,9/23/2019,Beijing,China,"39.8651490454, 116.47157743"
29227515,204985169,Chaoyang,Private room,683,1,13,7/29/2019,1.15,7,365,9/23/2019,Beijing,China,"39.9132504868, 116.471585274"
29291300,220665894,Chaoyang,Private room,583,1,0,,,1,89,9/23/2019,Beijing,China,"39.9123567243, 116.472537397"
29523298,164060980,Chaoyang,Private room,277,1,1,10/27/2018,0.09,2,0,9/23/2019,Beijing,China,"39.9940594984, 116.435344635"
29555933,181718132,Chaoyang,Entire home/apt,505,1,3,8/22/2019,0.5,8,85,9/23/2019,Beijing,China,"39.9663231298, 116.436253379"
29637936,219565243,Chaoyang,Entire home/apt,299,1,59,9/7/2019,5.77,10,64,9/23/2019,Beijing,China,"39.8867948818, 116.460729959"
29639936,219565243,Chaoyang,Entire home/apt,299,1,40,9/12/2019,3.77,10,60,9/23/2019,Beijing,China,"39.8977757805, 116.485286076"
29729024,203243163,Chaoyang,Private room,683,1,5,5/4/2019,0.47,9,264,9/23/2019,Beijing,China,"39.9045135868, 116.567348102"
29794312,39600500,Chaoyang,Private room,171,1,44,9/14/2019,4.43,5,261,9/23/2019,Beijing,China,"39.9545825674, 116.4512266"
29837329,190392113,Chaoyang,Entire home/apt,747,1,10,9/14/2019,1.19,3,362,9/23/2019,Beijing,China,"39.9820502508, 116.49224352"
29940266,115251120,Chaoyang,Private room,149,1,62,9/9/2019,5.98,20,74,9/23/2019,Beijing,China,"39.9271933586, 116.612747313"
29947244,211238650,Chaoyang,Entire home/apt,462,5,23,7/1/2019,2.4,11,365,9/23/2019,Beijing,China,"39.8920657926, 116.447539683"
30047455,221044777,Chaoyang,Entire home/apt,801,1,4,6/23/2019,0.41,10,336,9/23/2019,Beijing,China,"40.0532136173, 116.410478551"
30191935,191858441,Chaoyang,Private room,299,4,10,8/26/2019,0.99,6,351,9/23/2019,Beijing,China,"39.9138968305, 116.464346981"
30213888,157880567,Chaoyang,Entire home/apt,370,1,1,12/27/2018,0.11,14,365,9/23/2019,Beijing,China,"39.91967449, 116.514904857"
30258422,150964796,Chaoyang,Entire home/apt,489,1,8,7/9/2019,0.79,14,83,9/23/2019,Beijing,China,"39.9298662296, 116.461795092"
30306114,226011667,Chaoyang,Entire home/apt,596,1,3,1/19/2019,0.31,10,365,9/23/2019,Beijing,China,"39.9375290748, 116.45096926"
30379888,214553746,Chaoyang,Entire home/apt,562,3,18,8/8/2019,1.82,17,229,9/23/2019,Beijing,China,"39.9345648193, 116.443829818"
30386442,75821336,Chaoyang,Private room,185,1,20,9/13/2019,2.03,7,150,9/23/2019,Beijing,China,"39.9218525176, 116.478161173"
30431076,107020100,Chaoyang,Private room,156,2,14,7/10/2019,1.42,1,80,9/23/2019,Beijing,China,"39.9322827393, 116.460308927"
30459459,182544653,Chaoyang,Private room,128,1,10,8/26/2019,1.24,3,174,9/23/2019,Beijing,China,"39.9505067887, 116.553044797"
30477895,188468836,Chaoyang,Entire home/apt,548,1,1,8/18/2019,0.79,8,365,9/23/2019,Beijing,China,"39.9916608892, 116.477328162"
30752500,230123308,Chaoyang,Entire home/apt,1248,1,21,7/31/2019,2.29,1,0,9/23/2019,Beijing,China,"39.8975946098, 116.467608578"
30758839,157458226,Chaoyang,Private room,518,1,4,8/30/2019,0.53,5,335,9/23/2019,Beijing,China,"39.967168459, 116.416824092"
30778859,109112718,Chaoyang,Entire home/apt,356,1,25,9/21/2019,2.69,7,22,9/23/2019,Beijing,China,"39.8866714735, 116.461687872"
30826837,230500144,Chaoyang,Private room,220,1,0,,,1,0,9/23/2019,Beijing,China,"39.8969335985, 116.452176468"
30896237,20788084,Chaoyang,Private room,277,2,15,6/22/2019,1.81,63,266,9/23/2019,Beijing,China,"39.9252694231, 116.462482417"
30921788,228803614,Chaoyang,Private room,156,3,1,12/31/2018,0.11,17,365,9/23/2019,Beijing,China,"39.8716684135, 116.452840229"
31035175,109119720,Chaoyang,Private room,348,1,22,9/14/2019,2.45,2,88,9/23/2019,Beijing,China,"39.8802065614, 116.472283092"
31078509,132217281,Chaoyang,Entire home/apt,299,2,5,9/9/2019,2.88,1,52,9/23/2019,Beijing,China,"39.9292271979, 116.462811469"
31090093,44897251,Chaoyang,Entire home/apt,1131,1,9,9/17/2019,0.99,6,82,9/23/2019,Beijing,China,"39.9137011476, 116.456222871"
31159608,232879647,Chaoyang,Entire home/apt,597,1,0,,,1,365,9/23/2019,Beijing,China,"39.9247941514, 116.477834837"
31193041,232330695,Chaoyang,Private room,277,1,10,8/26/2019,1.72,1,365,9/23/2019,Beijing,China,"39.9838841291, 116.436281939"
31197639,224770870,Chaoyang,Entire home/apt,327,2,29,9/18/2019,3.58,2,77,9/23/2019,Beijing,China,"39.8853196467, 116.463051033"
31218244,107876022,Chaoyang,Entire home/apt,455,2,10,9/8/2019,1.54,4,338,9/23/2019,Beijing,China,"40.0203077815, 116.466611068"
31252750,142333758,Chaoyang,Private room,242,1,0,,,1,360,9/23/2019,Beijing,China,"39.8822156641, 116.439490064"
31252991,223838275,Chaoyang,Private room,312,1,20,6/6/2019,2.28,1,0,9/23/2019,Beijing,China,"40.0058251886, 116.412443517"
31262540,222497568,Chaoyang,Entire home/apt,299,2,7,8/17/2019,0.82,3,362,9/23/2019,Beijing,China,"39.8988971891, 116.548354457"
31303560,58993103,Chaoyang,Entire home/apt,185,1,0,,,1,90,9/23/2019,Beijing,China,"39.9191661669, 116.562605573"
31341416,233552923,Chaoyang,Entire home/apt,235,1,6,9/1/2019,1.4,20,365,9/23/2019,Beijing,China,"39.9244595766, 116.617457591"
31367055,109402240,Chaoyang,Private room,178,1,10,7/27/2019,1.35,10,176,9/23/2019,Beijing,China,"39.9082510398, 116.563226473"
31458554,128324991,Chaoyang,Private room,100,1,1,3/2/2019,0.14,1,87,9/23/2019,Beijing,China,"39.9993078233, 116.428618929"
31480201,216506212,Chaoyang,Entire home/apt,462,25,33,8/29/2019,3.87,9,250,9/23/2019,Beijing,China,"39.8919519186, 116.445978014"
31541092,24059462,Chaoyang,Private room,327,1,1,1/25/2019,0.12,1,178,9/23/2019,Beijing,China,"39.9687968651, 116.452334468"
31673485,237374076,Chaoyang,Private room,347,2,1,3/3/2019,0.15,2,0,9/23/2019,Beijing,China,"39.9971648469, 116.489025117"
31679487,153830478,Chaoyang,Entire home/apt,397,1,2,2/11/2019,0.27,1,0,9/23/2019,Beijing,China,"39.9841515403, 116.437090711"
31700339,237742371,Chaoyang,Entire home/apt,498,3,0,,,6,365,9/23/2019,Beijing,China,"39.8694795687, 116.454612021"
31843250,238436520,Chaoyang,Entire home/apt,801,1,9,6/19/2019,1.46,7,335,9/23/2019,Beijing,China,"40.0490768992, 116.409896385"
31918537,204406095,Chaoyang,Private room,199,1,45,9/3/2019,5.95,5,305,9/23/2019,Beijing,China,"39.8982918704, 116.460037649"
31919596,204406095,Chaoyang,Private room,178,1,59,9/22/2019,7.63,5,349,9/23/2019,Beijing,China,"39.8976527733, 116.457357227"
32026553,239867487,Chaoyang,Entire home/apt,560,1,0,,,14,361,9/23/2019,Beijing,China,"39.899880746, 116.468835132"
36322819,267485213,Chaoyang,Private room,397,2,9,8/26/2019,3.8,1,0,9/23/2019,Beijing,China,"39.926538535, 116.499428579"
36335928,211207260,Chaoyang,Entire home/apt,256,1,0,,,6,174,9/23/2019,Beijing,China,"39.898444544, 116.548746829"
36355155,175589246,Chaoyang,Private room,171,1,13,9/10/2019,5,1,104,9/23/2019,Beijing,China,"39.881890044, 116.461923333"
36398328,61646787,Chaoyang,Shared room,242,1,10,8/30/2019,4,1,358,9/23/2019,Beijing,China,"39.8864365077, 116.451061258"
36439048,51207921,Chaoyang,Entire home/apt,441,1,4,8/22/2019,1.54,1,361,9/23/2019,Beijing,China,"39.9106843429, 116.606819677"
36460479,262497267,Chaoyang,Private room,454,1,0,,,22,364,9/23/2019,Beijing,China,"39.8973952757, 116.478150453"
36498606,263999422,Chaoyang,Entire home/apt,597,1,3,9/21/2019,3,4,359,9/23/2019,Beijing,China,"39.8954665238, 116.466771972"
36524018,239199922,Chaoyang,Entire home/apt,1879,1,0,,,3,175,9/23/2019,Beijing,China,"39.9100536828, 116.476194462"
36550074,89334872,Chaoyang,Shared room,71,4,0,,,10,365,9/23/2019,Beijing,China,"39.9873008996, 116.473345388"
36655339,261469967,Chaoyang,Private room,228,1,5,9/4/2019,2.24,3,169,9/23/2019,Beijing,China,"40.0033305005, 116.466596869"
36688865,274934359,Chaoyang,Private room,377,1,7,9/21/2019,3,3,351,9/23/2019,Beijing,China,"39.8687066466, 116.4568408"
36769882,154941135,Chaoyang,Entire home/apt,661,1,1,8/25/2019,1,1,35,9/23/2019,Beijing,China,"39.8916567513, 116.446894655"
36787571,19422950,Chaoyang,Private room,299,1,2,7/29/2019,0.97,4,90,9/23/2019,Beijing,China,"39.9139078643, 116.486735752"
36797863,106678888,Chaoyang,Private room,341,1,7,9/8/2019,3.68,8,354,9/23/2019,Beijing,China,"39.9831332052, 116.417106951"
36856826,37438677,Chaoyang,Entire home/apt,661,1,15,9/22/2019,9.38,1,10,9/23/2019,Beijing,China,"39.9852883075, 116.479242065"
36920378,249942950,Chaoyang,Entire home/apt,498,1,4,8/11/2019,1.9,5,363,9/23/2019,Beijing,China,"39.9276116078, 116.453660923"
36933244,259757153,Chaoyang,Private room,263,1,3,8/11/2019,1.41,4,365,9/23/2019,Beijing,China,"39.9763771693, 116.376688624"
36935830,18335822,Chaoyang,Private room,348,1,3,8/21/2019,1.5,1,90,9/23/2019,Beijing,China,"39.9956353268, 116.409595868"
36936308,259149488,Chaoyang,Private room,292,1,0,,,25,365,9/23/2019,Beijing,China,"39.9693384922, 116.400921562"
36948280,273496565,Chaoyang,Entire home/apt,398,1,0,,,5,51,9/23/2019,Beijing,China,"39.9359714925, 116.51843926"
36962654,147630898,Chaoyang,Private room,220,1,2,9/4/2019,1.4,7,0,9/23/2019,Beijing,China,"39.9451858641, 116.434790532"
37003608,249175027,Chaoyang,Private room,1003,1,0,,,7,180,9/23/2019,Beijing,China,"39.9035645388, 116.569231251"
37031898,272391043,Chaoyang,Entire home/apt,569,1,11,9/14/2019,5.41,1,41,9/23/2019,Beijing,China,"39.9718278149, 116.396488166"
37059971,272938670,Chaoyang,Private room,100,2,3,9/3/2019,2.05,19,353,9/23/2019,Beijing,China,"39.9071119587, 116.557633861"
37100153,279075883,Chaoyang,Private room,256,1,1,8/31/2019,1,1,355,9/23/2019,Beijing,China,"39.9685999601, 116.429703841"
37192910,279626519,Chaoyang,Entire home/apt,896,3,0,,,4,365,9/23/2019,Beijing,China,"39.9193086324, 116.444035647"
37217524,217335507,Chaoyang,Entire home/apt,768,1,2,8/26/2019,2,3,355,9/23/2019,Beijing,China,"39.9853680963, 116.410491018"
37240244,275806765,Chaoyang,Private room,2332,1,0,,,8,365,9/23/2019,Beijing,China,"39.9730387246, 116.399620521"
37344370,281244923,Chaoyang,Private room,178,1,0,,,51,353,9/23/2019,Beijing,China,"39.9070528745, 116.55803404"
37344682,281244923,Chaoyang,Private room,228,1,0,,,51,353,9/23/2019,Beijing,China,"39.9087182757, 116.559544012"
37347821,281244923,Chaoyang,Private room,185,1,0,,,51,353,9/23/2019,Beijing,China,"39.9171504979, 116.515724841"
37377074,259149488,Chaoyang,Private room,256,1,1,8/4/2019,0.58,25,365,9/23/2019,Beijing,China,"39.9735614686, 116.401202318"
37418580,262209432,Chaoyang,Private room,299,2,5,9/3/2019,4.05,1,354,9/23/2019,Beijing,China,"39.8937623598, 116.504585558"
37453253,259149488,Chaoyang,Private room,256,1,0,,,25,365,9/23/2019,Beijing,China,"39.9707199876, 116.403722625"
37479299,282733606,Chaoyang,Entire home/apt,356,1,5,9/15/2019,3.26,1,85,9/23/2019,Beijing,China,"39.986692546, 116.436136014"
37506029,135492745,Chaoyang,Entire home/apt,420,1,12,9/17/2019,7.66,2,171,9/23/2019,Beijing,China,"39.8683440233, 116.44261324"
37518323,156386251,Chaoyang,Entire home/apt,697,1,5,9/21/2019,3.66,1,117,9/23/2019,Beijing,China,"39.9092321797, 116.498495237"
37520025,21541811,Chaoyang,Private room,277,1,0,,,1,89,9/23/2019,Beijing,China,"40.0081112951, 116.460267469"
37572995,275456428,Chaoyang,Shared room,2048,7,0,,,2,365,9/23/2019,Beijing,China,"39.920190168, 116.478687378"
37577135,19422950,Chaoyang,Shared room,71,1,3,9/16/2019,2.37,4,177,9/23/2019,Beijing,China,"39.911562965, 116.485451429"
37615223,214958092,Chaoyang,Shared room,121,1,2,9/1/2019,1.54,9,86,9/23/2019,Beijing,China,"39.9096132462, 116.460042847"
37628976,249175027,Chaoyang,Entire home/apt,4501,1,0,,,7,364,9/23/2019,Beijing,China,"39.9043909399, 116.5680997"
37729286,47223637,Chaoyang,Shared room,604,1,1,8/17/2019,0.77,5,365,9/23/2019,Beijing,China,"39.8850380261, 116.470006025"
37751807,31041434,Chaoyang,Shared room,121,3,0,,,6,172,9/23/2019,Beijing,China,"39.9095706192, 116.510778831"
37819938,89849948,Chaoyang,Entire home/apt,597,1,1,8/29/2019,1,15,355,9/23/2019,Beijing,China,"39.9294133893, 116.443549213"
37823961,25736797,Chaoyang,Entire home/apt,597,1,0,,,4,357,9/23/2019,Beijing,China,"39.934813619, 116.44496278"
37866776,124992589,Chaoyang,Private room,299,1,4,9/4/2019,3.33,3,84,9/23/2019,Beijing,China,"39.8977437699, 116.444542433"
37873980,166522639,Chaoyang,Private room,156,1,1,8/29/2019,1,12,358,9/23/2019,Beijing,China,"39.9081043331, 116.500157135"
37885559,284485072,Chaoyang,Entire home/apt,356,1,0,,,10,365,9/23/2019,Beijing,China,"39.9916707356, 116.473172708"
37893185,84544315,Chaoyang,Entire home/apt,363,2,5,9/19/2019,5,1,33,9/23/2019,Beijing,China,"39.8794660856, 116.465884316"
37933931,62742436,Chaoyang,Entire home/apt,569,1,1,9/3/2019,1,3,335,9/23/2019,Beijing,China,"39.9260770262, 116.446823512"
37977551,250244330,Chaoyang,Entire home/apt,697,1,4,9/5/2019,4,8,69,9/23/2019,Beijing,China,"39.9282739442, 116.455902548"
38062308,280194123,Chaoyang,Entire home/apt,391,1,0,,,5,180,9/23/2019,Beijing,China,"39.8999937345, 116.503192785"
38151595,224794265,Chaoyang,Entire home/apt,2119,1,0,,,8,365,9/23/2019,Beijing,China,"39.8986177306, 116.548058349"
38179724,64480853,Chaoyang,Entire home/apt,249,1,6,9/22/2019,6,1,35,9/23/2019,Beijing,China,"39.9282323167, 116.609534774"
38192438,290122658,Chaoyang,Entire home/apt,398,1,1,9/4/2019,1,8,365,9/23/2019,Beijing,China,"39.8978543118, 116.486356399"
38198693,266686435,Chaoyang,Entire home/apt,390,1,0,,,10,358,9/23/2019,Beijing,China,"39.9328450018, 116.45942692"
38199118,266686745,Chaoyang,Entire home/apt,484,1,0,,,10,365,9/23/2019,Beijing,China,"39.9550453326, 116.456632238"
38207538,283643635,Chaoyang,Private room,889,1,0,,,20,341,9/23/2019,Beijing,China,"40.0311339815, 116.522526402"
38225929,18289270,Chaoyang,Private room,206,1,0,,,2,266,9/23/2019,Beijing,China,"39.8843167272, 116.454617756"
38238385,290569193,Chaoyang,Shared room,92,1,1,9/21/2019,1,2,362,9/23/2019,Beijing,China,"40.0267665112, 116.41636857"
38247277,144649046,Chaoyang,Shared room,85,1,0,,,1,6,9/23/2019,Beijing,China,"39.9969631501, 116.473332613"
